taxon_id	name
1527524	Citrobacter phage Miller
1923744	Wuhan pillworm virus 1
1923204	Hubei sobemo-like virus 19
1746062	Shayang spider virus 4
1923780	narna-like virus 6
1608093	Wenzhou Crab Virus 3
159122	Simian immunodeficiency virus SIV-mnd 2
866553	Escherichia phage vB_EcoP_24B
1965306	Lagenaria siceraria endornavirus-Hubei
400122	Finch circovirus
151599	Pseudomonas phage B3
51369	Lactobacillus phage A2
167132	Tulip virus X
1352235	Dyosigmapapillomavirus
1354510	Mycobacterium phage Fredward
45222	Parana mammarenavirus
466051	Thermus virus P23-45
433462	Canna yellow streak virus
172148	Alkhumra hemorrhagic fever virus
1923354	Sanxia Qinvirus-like virus 1
1414748	Mycobacterium phage Suffolk
1923627	Wenzhou picorna-like virus 40
1923628	Wenzhou picorna-like virus 41
1923629	Wenzhou picorna-like virus 42
578234	Lactobacillus phage Lv-1
1923631	Wenzhou picorna-like virus 44
1923632	Wenzhou picorna-like virus 45
1923633	Wenzhou picorna-like virus 46
1923634	Wenzhou picorna-like virus 47
1262519	Leuconostoc phage phiLN34
1923636	Wenzhou picorna-like virus 49
871699	Passerivirus
64312	Montana myotis leukoencephalitis virus
253700	Schlumbergera virus X
10677	Escherichia virus Mu
28351	unassigned Secoviridae
487492	Mikania micrantha mosaic virus
1838082	Gordonia phage Vendetta
12043	Beet western yellows virus
11836	Reticuloendotheliosis virus
572289	Munia coronavirus HKU13-3514
1385427	Betacoronavirus Erinaceus/VMC/DEU/2012
1923668	Wenzhou tombus-like virus 15
1923669	Wenzhou tombus-like virus 16
1370094	Rangifer tarandus papillomavirus 2
64319	Yaounde virus
1935922	Petunia chlorotic mottle virus
11618	unclassified Arenaviridae
1173761	Salmonella phage FSL SP-058
523909	Muscavirus
1922351	Beihai Nido-like virus 2
60456	Iris yellow spot virus
1076630	Mycobacterium phage AnnaL29
347219	Citrus leprosis virus C
1923430	Shahe narna-like virus 2
10989	Fijivirus group 2
73144	Fijivirus group 1
1221208	Papilio polyxenes densovirus
1211481	Persimmon latent virus
1887646	Gordonia phage Eyre
1173135	Enterococcus phage BC611
1566308	unclassified Quaranjavirus
1476584	Currant latent virus
1175662	Pseudomonas phage PaMx42
292052	White clover cryptic virus 1
1323525	White clover cryptic virus 2
186769	unclassified Mitovirus
37323	Avian orthoreovirus
222459	Cotton leaf curl Gezira virus
394504	Human bocavirus
1051676	Erwinia phage vB_EamM-Y2
36410	Cetacean morbillivirus
172851	unassigned Hepeviridae
1450746	Pithovirus sibericum
673375	Sodalis phage SO1
12091	Hepatovirus
649996	Tomato yellow leaf distortion virus
1714273	Thermus thermophilus phage IN93
1272942	Gray Lodge virus
236750	Bacillus phage Bam35c
1603069	Lemur smacovirus
1536604	Leuconostoc phage Ln-8
1536605	Leuconostoc phage Ln-9
1453367	Staphylococcus phage GRCS
10783	Parvovirinae
104580	Kadipiro virus
1585246	Diachasmimorpha longicaudata rhabdovirus
11867	unclassified Alpharetrovirus
92834	unclassified Inoviridae
10750	P22virus
339419	unclassified Ilarvirus
348296	Atlantic salmon swim bladder sarcoma virus
1529605	Cladosporium cladosporioides virus 1
45454	Bidensovirus
1170234	Feline morbillivirus
1746071	Wuhan flea virus
1458843	Pseudomonas phage phiPsa374
650489	Olive latent virus 2
626962	Olive latent virus 3
260908	Tomato mosaic leaf curl virus
47669	Olive latent virus 1
880161	Micromonas sp. RCC1109 virus MpV1
754073	Vibrio phage VBP47
40666	Ryegrass mosaic virus
373411	Mycobacterium phage PLot
1580607	Magnaporthe oryzae RNA virus
1456752	Kama virus
1608097	Wuchang Cockroach Virus 1
1903266	Cedratvirus A11
320831	Staphylococcus phage PT1028
1567487	Bacillus phage BalMu-1
1379718	Circoviridae 14 LDMD-2013
1628899	Temperate fruit decay-associated virus
178354	Taro bacilliform virus
1923611	Wenzhou picorna-like virus 26
12313	Peanut stunt virus
457286	Rhynchosia golden mosaic Yucatan virus
1923612	Wenzhou picorna-like virus 27
1403390	Staphylococcus phage phiRS7
1698361	Arthrobacter phage Decurro
1923013	Hubei orthoptera virus 5
232802	Mulard duck circovirus
461322	Ursus maritimus papillomavirus 1
320839	Staphylococcus virus 47
1732172	unclassified Ampullavirus
43130	Onion yellow dwarf virus
707757	Klebsiella phage KP15
31658	Cell fusing agent virus
380438	Barur virus
200402	Kamese virus
193118	Lucerne transient streak virus satellite RNA
1317107	Allamanda leaf mottle distortion virus
205872	Mycobacterium virus Che9c
977801	Enterococcus phage EF62phi
205876	Mycobacterium virus Che9d
11084	Tick-borne encephalitis virus
1162083	Clitocybe odora virus
490110	Curionopolis virus
1523858	Phomopsis longicolla hypovirus
103723	unclassified Maculavirus
1675550	Mycobacterium phage Quico
328615	Trichoplusia ni ascovirus 2c
12283	Nodaviridae
875325	Rose leaf curl betasatellite
2030964	Heterocapsa circularisquama RNA virus 01
151336	Plum bark necrosis stem pitting-associated virus
1639815	Pseudomonas phage vB_PaeM_MAG1
1262537	Lactococcus phage P680
644609	Midway nyavirus
373412	Mycobacterium virus PMC
934027	Campylobacter virus NCTC12673
67761	Cowpea mild mottle virus
12199	Cowpea aphid-borne mosaic virus
556524	Armigeres subalbatus virus SaX06-AK20
464935	Alphapapillomavirus 12
10785	unclassified Protoparvovirus
445693	Cyanophage NATL1A-7
479713	Primula malacoides virus China/Mar2007
172394	Tomato mottle leaf curl virus
1980456	Andes orthohantavirus
1041929	Cavally virus
1903340	Anopheles flavivirus variant 1
543152	Mycobacterium phage Nigel
569195	Porcine kobuvirus swine/S-1-HUN/2007/Hungary
1158189	Chaco virus
414970	Enterobacteria phage cdtI
1609634	Eel River basin pequenovirus
290314	Sapovirus C12
369584	Rousettus aegyptiacus papillomavirus 1
1654781	Propionibacterium phage Moyashi
65424	Megalocytivirus
1821537	Mycobacterium phage Panchino
205869	Cjw1virus
1236573	Bacillus virus BMBtp2
12039	unclassified Luteovirus
362693	Oryza sativa alphaendornavirus
70566	Akabane virus
104394	Picobirnaviridae
1560346	Simian adenovirus DM-2014
59300	Getah virus
1204526	Streptomyce phage TG1
1429793	Mycobacterium phage Donovan
172391	Tomato chlorotic mottle virus
1141134	Salmonella virus SPN19
28265	Papanivirus
78219	Mamestra brassicae multiple nucleopolyhedrovirus
1476202	Rosellinia necatrix fusarivirus 1
387910	Staphylococcus virus phiNM4
1565990	Chicken orivirus 1
387908	Staphylococcus virus phiNM2
1758881	Daeseongdong virus 1
1758882	Daeseongdong virus 2
10806	Densovirinae
312008	Citrus sudden death-associated virus
1923563	Wenzhou gastropodes virus 1
1923564	Wenzhou gastropodes virus 2
263001	Tomato leaf curl Java virus
2012619	Olivier's shrew virus 1
1229324	Baminivirus
32618	Beet pseudoyellows virus
1634484	Badger associated gemykibivirus 1
341711	Tomato leaf curl Pakistan virus
1980486	Puumala orthohantavirus
1506184	Sida yellow vein alphasatellite
1691955	Brevibacillus phage Osiris
1536592	Idiomarinaceae phage 1N2-2
2013968	Euonymus yellow vein virus
131001	Escherichia virus P2
10682	Escherichia virus P1
11757	Mouse mammary tumor virus
418827	Yambean mosaic virus
1923350	Jingmen picorna-like virus
1816487	Cronartium ribicola mitovirus 4
940280	Carnation yellow fleck virus
1816485	Cronartium ribicola mitovirus 2
1816486	Cronartium ribicola mitovirus 3
1816484	Cronartium ribicola mitovirus 1
563180	Jatropha yellow mosaic India virus
187850	Begomovirus-associated alphasatellites
911574	Malvastrum yellow vein Changa Manga virus
10528	Human mastadenovirus A
10519	Human mastadenovirus B
10534	Human mastadenovirus C
10527	Human mastadenovirus D
28280	Human mastadenovirus E
10524	Human mastadenovirus F
205880	Barnyardvirus
1972623	Ngaingan hapavirus
11051	Flavivirus
1620893	Iriri virus
1822365	Bovine retrovirus CH15
1391456	Phormidium phage MIS-PhV1B
183671	unclassified Foveavirus
1859149	Torque teno mini virus 18
1391455	Phormidium phage MIS-PhV1A
915486	Chaetoceros tenuissimus DNA virus
445217	Dyoetapapillomavirus
68893	Grapevine rupestris stem pitting-associated virus
1922972	Hubei noda-like virus 17
45218	Amapar mammarenavirus
169693	Okra yellow vein disease associated sequence
129727	Bovine papular stomatitis virus
12615	Cherry leaf roll virus
1506716	Mycobacterium phage Cheetobro
294365	Israeli acute paralysis virus
1708497	Poaceae-associated gemycircularvirus 1
11709	Human immunodeficiency virus 2
11676	Human immunodeficiency virus 1
1590370	Betacoronavirus HKU24
1967841	Tomato yellow mottle-associated virus
12144	Cymbidium ringspot virus
1234879	Dragonfly associated cyclovirus 1
2021212	Rice virus A
388452	Lactococcus virus KSY1
578617	Porcine kobuvirus
1234881	Dragonfly associated cyclovirus 3
447909	Geobacillus virus E2
1572712	Geobacillus virus E3
53010	Cotton leaf curl virus
12160	Closteroviridae
1922704	Beihai sobemo-like virus 7
300740	Mint virus 1
172278	Chilli leaf curl virus
1690456	Bacillus phage TsarBomba
743035	Ageratum leaf curl Cameroon alphasatellite
2013564	Fur seal picorna-like virus
338781	Mimoreovirus
70796	Tremovirus
1399942	Lactobacillus phage phiLdb
1922874	Hubei diptera virus 13
1922871	Hubei diptera virus 10
1922872	Hubei diptera virus 11
1610836	Enterobacteria phage JenK1
1922878	Hubei diptera virus 17
1922875	Hubei diptera virus 14
1922876	Hubei diptera virus 15
1922879	Hubei diptera virus 18
1170422	Loreto virus
139209	unclassified Alphavirus
284689	Amasya cherry disease-associated mycovirus
223356	Tomato mosaic Havana virus
1548906	Pseudomonas phage vB_PaeP_C2-10_Ab22
1116482	Pectobacterium phage phiTE
1293536	Avisivirus
338478	Macaque simian foamy virus
41764	Hordeum mosaic virus
1312929	Cherry rusty mottle associated virus
1157338	Canine astrovirus
301865	Mint virus X
1478132	Sclerotinia sclerotiorum endornavirus 2
138982	Potato latent virus
432587	Gryllus bimaculatus nudivirus
1392231	Streptococcus phage 20617
1124654	Escherichia phage TL-2011b
1124655	Escherichia phage TL-2011c
1519407	Sewage-associated gemycircularvirus 2
1519408	Sewage-associated gemycircularvirus 3
1592081	Sewage-associated gemycircularvirus 1
453050	Sweet potato virus 2
1519399	Sewage-associated gemycircularvirus 4
1519400	Sewage-associated gemycircularvirus 5
1234874	Dragonfly orbiculatusvirus
1519403	Sewage-associated gemycircularvirus 8
1519404	Sewage-associated gemycircularvirus 9
1923152	Hubei picorna-like virus 69
1147137	Clostridium phage phi8074-B1
80267	Ambystoma tigrinum virus
1647469	Gordonia phage GAL1
1079999	Synechococcus phage metaG-MbCM1
2019445	Wheat leaf yellowing-associated virus
311229	Mycoreovirus 3
311228	Mycoreovirus 1
332032	Burkholderia virus phi52237
99179	Bacteroides phage B40-8
240492	Tomato chino La Paz virus
983437	Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]
1923149	Hubei picorna-like virus 66
1927714	Soybean latent spherical virus
11869	Avian myelocytomatosis virus
1969351	Castlerea virus
1173762	Salmonella phage FSL SP-076
1923147	Hubei picorna-like virus 64
1490528	Sweet potato leaf curl virus associated satellite
1562065	Norway rat pegivirus
223346	Tomato leaf curl Malaysia virus
1922448	Beihai narna-like virus 20
1216926	Escherichia phage ADB-2
11027	O'nyong-nyong virus
92521	Alphanudivirus
106284	Staphylococcus virus phiETA
46619	Sweet potato virus G
930881	Sweet potato virus C
42812	Elm mottle virus
12152	Erysimum latent virus
1849545	Fusarium poae negative-stranded virus 2
1503864	Yam virus X
1923460	Shayang ascaridia galli virus 2
1673876	Mycobacterium phage UnionJack
10335	Human alphaherpesvirus 3
10310	Human alphaherpesvirus 2
10298	Human alphaherpesvirus 1
1175659	Pseudomonas phage PaMx28
1922734	Beihai toti-like virus 4
206160	Sandfly fever Naples virus
1520332	Blueberry mosaic associated virus
10713	Enterobacteria phage phi80
12200	Leek yellow stripe virus
1701812	Streptococcus phage phiARI0031
1471542	Mycobacterium phage MosMoris
1277649	STL polyomavirus
1746068	Wuhan aphid virus 2
376758	Propionibacterium phage PA6
1692248	Farfantepenaeus duorarum pink shrimp associated circular virus
12275	Tomato black ring virus
33706	Caviid betaherpesvirus 2
691963	Rhodococcus phage ReqiPine5
35593	Peanut chlorotic streak virus
1922772	Changjiang hepe-like virus 1
66797	Bacillus virus SPbeta
1408129	Mesocricetus auratus papillomavirus 1
11984	Norovirus GI
1555208	Ruegeria phage DSS3-P1
1922962	Hubei narna-like virus 9
1922904	Hubei lepidoptera virus 2
1922905	Hubei lepidoptera virus 3
31532	Lactococcus virus sk1
1922903	Hubei lepidoptera virus 1
1051140	Mycobacterium virus Euphoria
10477	Lipothrixviridae
223997	Norovirus GV
1922958	Hubei narna-like virus 4
11242	Rinderpest virus (strain Kabete O)
12432	Garlic virus B
12433	Garlic virus A
1704090	Human pegivirus 2
150285	Garlic virus E
12430	Garlic virus D
1922950	Hubei narna-like virus 2
1922957	Hubei narna-like virus 3
223264	East African cassava mosaic Malawi virus
461711	Synechococcus phage S-CBP42
1000373	Quadriviridae
150284	Garlic virus X
11977	Rabbit hemorrhagic disease virus
1560342	Acinetobacter phage YMC13/03/R2096
1925152	Vernonia crinkle betasatellite
1923558	Wenzhou channeled applesnail virus 2
1923559	Wenzhou channeled applesnail virus 3
1923557	Wenzhou channeled applesnail virus 1
755164	Lactobacillus phage LBR48
1170425	Piura virus
439491	Solenopsis invicta virus 2
631345	Solenopsis invicta virus 3
1458697	Rhizobium phage vB_RglS_P106B
884200	Rotavirus D chicken/05V0049/DEU/2005
229030	Cactus mild mottle virus
197783	Pseudomonad phage gh-1
128999	Tai Forest ebolavirus
12436	Cucumber mosaic virus satellite RNA
1675603	Citrobacter phage Michonne
11901	Deltaretrovirus
1940253	Cacao yellow vein-banding virus
1887655	Gordonia phage Twister6
1235640	Enterobacteria phage M
576790	Enterobacteria phage JS10
212035	Mimiviridae
1923773	Xinzhou nematode virus 5
1923772	Xinzhou nematode virus 4
1923775	Xinzhou nematode virus 7
1923769	Xinzhou nematode virus 1
1923771	Xinzhou nematode virus 3
1923770	Xinzhou nematode virus 2
10522	Human adenovirus 35
111470	Diaporthe ambigua RNA virus 1
649604	Banna virus strain JKT-6423
1700839	Rhodococcus phage CosmicSans
1527534	Mycobacterium phage Swirley
1654919	Pseudoalteromonas phage H101
1636200	Pseudoalteromonas phage H103
1965238	Pityohyphantes rubrofasciatus iflavirus
1498172	Escherichia phage ECBP5
1604355	Escherichia phage ECBP2
1604356	Escherichia phage ECBP1
64698	Plautia stali intestine virus
1923414	Shahe endorna-like virus 1
72201	Armadillidium vulgare iridescent virus
1542745	Ancient caribou feces associated virus
697227	Enterobacteria phage IME08
1811408	Privet leaf blotch-associated virus
2012676	Torque teno Leptonychotes weddellii virus-1
2012677	Torque teno Leptonychotes weddellii virus-2
674082	Klebsiella phage KP32
674081	Klebsiella phage KP34
328430	Chickpea chlorotic stunt virus
57478	Tp21virus
1838066	Gordonia phage Cozz
1168744	Listeria phage vB_LmoM_AG20
412969	Porcine pestivirus isolate Bungowannah
210016	Myzus persicae densovirus
676044	Malvastrum yellow vein Honghe virus
204873	Xenopus laevis endogenous retrovirus Xen1
1198014	Aeromonas phage Aes012
10829	Squash leaf curl virus
1563660	Sucra jujuba nucleopolyhedrovirus
1871687	Lactococcus phage 63301
761702	Soybean chlorotic blotch virus
1610835	Klebsiella phage vB_KpnP_SU552A
1480065	Pygoscelis adeliae papillomavirus 1
1846259	Gannoruwa bat lyssavirus
348137	Burkholderia phage Bcep176
1980493	Thottapalayam orthohantavirus
1214230	Gallivirus
490111	Itacaiunas virus
373862	Siniperca chuatsi rhabdovirus
1938657	Hubei qinvirus-like virus 1
1400526	Platypuvirus
85655	Ranid herpesvirus 1
1923758	Wuhan spider virus 9
389214	Ranid herpesvirus 2
1923752	Wuhan spider virus 3
1923751	Wuhan spider virus 2
1923756	Wuhan spider virus 7
1923755	Wuhan spider virus 6
1923754	Wuhan spider virus 5
1923753	Wuhan spider virus 4
1538804	Vibrio phage VpKK5
1689679	Ralstonia phage RSF1
992212	SFTS virus HB29
1923254	Hubei tick virus 3
1923253	Hubei tick virus 2
1923252	Hubei tick virus 1
1032362	Clostridium phage phiCD38-2
1485922	Beauveria bassiana victorivirus NZL/1980
199361	Pea stem necrosis virus
1701830	Streptococcus phage phiARI0468-4
2018312	Sudan watermelon mosaic virus
1701827	Streptococcus phage phiARI0468-1
1701828	Streptococcus phage phiARI0468-2
1109721	Shigella phage EP23
577122	T'Ho virus
1671798	Human papillomavirus type 54
333765	Human papillomavirus type 53
40539	Human papillomavirus type 50
1200971	French bean leaf curl betasatellite-Kanpur
300175	Mopeia virus AN20410
648998	Penguinpox virus
1542477	Prochlorococcus phage P-TIM68
1540099	Salmonella virus Stitch
337826	Alternanthera yellow vein virus
1154689	Haloarcula hispanica icosahedral virus 2
12285	Alphanodavirus
1543419	Torque teno Tadarida brasiliensis virus
49267	Topocuvirus
10571	Bovine papillomavirus
1147149	Enterobacteria phage mEp043 c-1
687385	Torque teno canis virus
756279	Cellulophaga phage phiSM
1746057	Beihai barnacle viurs 1
1327984	Cellulophaga phage phiST
1629671	Botrytis cinerea negative-stranded RNA virus 1
64280	Apoi virus
1923275	Hubei tombus-like virus 28
1923276	Hubei tombus-like virus 29
1340836	Mycobacterium phage Crossroads
1923269	Hubei tombus-like virus 22
1923270	Hubei tombus-like virus 23
1923267	Hubei tombus-like virus 20
1923268	Hubei tombus-like virus 21
1923273	Hubei tombus-like virus 26
586459	Human cosavirus B
1923271	Hubei tombus-like virus 24
1923272	Hubei tombus-like virus 25
1506581	Crohivirus
318849	Fukuoka virus
652965	Infectious salmon anemia virus
11264	Metapneumovirus
447171	Lettuce virus X
377609	Tomato leaf curl Guangxi virus
173082	Chum salmon reovirus CS
85753	Soybean crinkle leaf virus
172653	Ictalurivirus
1088866	Mycobacterium phage Nappy
1141141	Escherichia phage vB_EcoM_ACG-C40
1051792	Grapevine Pinot gris virus
1336599	unclassified Taupapillomavirus
367301	Black raspberry necrosis virus
1175505	Ageratum leaf curl betasatellite
82300	Adeno-associated virus - 5
1874000	Bacillus phage Aurora
86502	Tomato yellow mottle virus
31603	unclassified Begomovirus
281492	Avian adeno-associated virus strain DA-1
1606504	Molossus molossus polyomavirus 1
191460	Sida mottle virus
1415627	Gyrovirus Tu243
1540095	Citrobacter phage Moon
1923012	Hubei orthoptera virus 4
1536597	Enterobacteria phage J8-65
1923011	Hubei orthoptera virus 3
1923009	Hubei orthoptera virus 1
227720	Yersinia phage phiA1122
1958957	Cassava satellite virus
10325	Macacine alphaherpesvirus 1
123735	Tomato yellow leaf curl Sardinia virus
127508	Vibrio phage VfO4K68
1235996	Middle East respiratory syndrome-related coronavirus
316983	Alstroemeria virus x
1527494	Mycobacterium phage Eremos
424367	Rousettus bat coronavirus HKU9
10475	Alphafusellovirus
1458716	Vibrio phage CHOED
1690666	Bombyx mori iflavirus
1173747	Listeria phage LP-037
652111	Carnation mottle virus
11155	Torovirinae
31537	Lactococcus virus c2
1527513	Mycobacterium phage Minerva
1379712	Circoviridae 8 LDMD-2013
187850	Ageratum yellow vein alphasatellite
85454	Alternanthera mosaic virus
1489312	Sweet potato leaf curl Guangxi virus
1173748	Listeria phage LP-110
1746067	Wuhan aphid virus 1
1532882	Coccinia mosaic Tamil Nadu virus
106118	Potato Virus P
1922742	Beihai weivirus-like virus 13
1272947	Landjia virus
1922960	Hubei narna-like virus 7
403897	Corchorus yellow spot virus
1922959	Hubei narna-like virus 5
1273092	Pteronotus polyomavirus
1399941	Lactobacillus phage phiJB
1580605	Phomopsis vexans RNA virus
1871681	Lactococcus phage 50101
1307119	unclassified Pegivirus
1923373	Sanxia picorna-like virus 4
1923374	Sanxia picorna-like virus 5
35243	Ateline alphaherpesvirus 1
1923366	Sanxia picorna-like virus 1
1923371	Sanxia picorna-like virus 2
1923372	Sanxia picorna-like virus 3
1450142	Staphylococcus phage phiSA12
11034	Sindbis virus
1923377	Sanxia picorna-like virus 8
1814288	Flavobacterium phage Fpv8
1922746	Beihai weivirus-like virus 18
1074213	Mouse kobuvirus M-5/USA/2010
1895000	Sclerotium hydrophilum virus 1
1923332	Hubei virga-like virus 17
908028	Bhendi yellow vein India virus [India:Dharwad OYDWR2:2006]
638660	Short-finned eel ranavirus
12178	Cymbidium mosaic virus
1923648	Wenzhou qinvirus-like virus 2
1923647	Wenzhou qinvirus-like virus 1
10640	Caulimovirus
1159195	Southern elephant seal virus
204270	Pseudomonas phage phiKMV
1814282	Flavobacterium phage Fpv2
1923540	Wenling sobemo-like virus 1
1923541	Wenling sobemo-like virus 2
56144	Deltapapillomavirus 3
10564	Deltapapillomavirus 2
10565	Deltapapillomavirus 1
998086	Pseudomonas phage PhiPA3
337052	Deltapapillomavirus 4
1034136	Mycobacterium phage MarQuardt
118655	Oropouche virus
168135	Apium virus Y
11234	Measles morbillivirus
335963	Hippeastrum latent virus
1825924	Barley virus G
1391180	Mycobacterium phage Nala
1586713	Yellowstone lake phycodnavirus 1
1586715	Yellowstone lake phycodnavirus 3
1586714	Yellowstone lake phycodnavirus 2
62059	Shallot yellow stripe virus
1514896	Yerba mate alphaendornavirus
10640	Carnation etched ring virus
1498228	Rhizobium phage vB_RleM_PPF1
169696	Hollyhock leaf crumple virus satellite DNA
1225069	Pouzolzia golden mosaic virus
1536598	Mycobacterium phage BuzzLyseyear
2029771	Tioga picorna-like virus 1
70600	Epiphyas postvittana nucleopolyhedrovirus
180169	unclassified Iridoviridae
10482	Polydnaviridae
1922718	Beihai tombus-like virus 15
1922717	Beihai tombus-like virus 14
1922720	Beihai tombus-like virus 17
1636189	Pseudomonas phage YH30
1922714	Beihai tombus-like virus 11
1922713	Beihai tombus-like virus 10
1922716	Beihai tombus-like virus 13
1922715	Beihai tombus-like virus 12
1535291	Torque teno mini virus ALH8
1863007	Shigella phage SHBML-50-1
1922722	Beihai tombus-like virus 19
1445729	Mycobacterium phage 32HC
996651	Camelus dromedarius papillomavirus type 2
996650	Camelus dromedarius papillomavirus type 1
1567468	Mycobacterium phage Edtherson
1262523	Leuconostoc phage phiLNTR2
1262521	Leuconostoc phage phiLNTR3
1026955	Synechococcus phage S-CRM01
1236000	Klebsiella phage JD001
1662284	Mycobacterium phage Kimberlium
44562	Aureusvirus
10707	T5virus
31757	Mycobacterium virus L5
169865	Macroptilium yellow mosaic virus
2006642	Garrulus glandarius associated circular virus 1
10343	Iltovirus
1618256	Avon-Heathcote Estuary associated circular virus 5
1618255	Avon-Heathcote Estuary associated circular virus 4
1618258	Avon-Heathcote Estuary associated circular virus 7
1618257	Avon-Heathcote Estuary associated circular virus 6
1618232	Avon-Heathcote Estuary associated circular virus 1
1618254	Avon-Heathcote Estuary associated circular virus 3
1246849	Malvastrum yellow vein Chitwan betasatellite
1923549	Wenling toti-like virus 2
1414739	Vibrio phage SHOU24
1618260	Avon-Heathcote Estuary associated circular virus 9
1618259	Avon-Heathcote Estuary associated circular virus 8
1833824	Maize yellow dwarf virus-RMV2
12892	Potato spindle tuber viroid
1930508	Rasavirus sp.
346882	Acidianus filamentous virus 6
346883	Acidianus filamentous virus 7
654910	Acidianus filamentous virus 2
346881	Acidianus filamentous virus 3
654909	Acidianus filamentous virus 1
315392	Tomato leaf curl virus-Pune-associated DNA beta
346884	Acidianus filamentous virus 8
10855	Spiromicrovirus
1266994	Sida yellow mosaic Alagoas virus
12056	Tobacco necrosis virus D
1592089	Sewage-associated circular DNA virus-22
1592090	Sewage-associated circular DNA virus-23
1592087	Sewage-associated circular DNA virus-20
1516075	Botryosphaeria dothidea virus 1
11007	Totivirus
1592094	Sewage-associated circular DNA virus-27
10357	Betaherpesvirinae
1592092	Sewage-associated circular DNA virus-25
11620	Lassa mammarenavirus
1592095	Sewage-associated circular DNA virus-28
1592096	Sewage-associated circular DNA virus-29
444859	Synechococcus phage S-SM1
444860	Synechococcus phage S-SM2
12287	Flock house virus
1922719	Beihai tombus-like virus 16
1296661	Brevibacillus phage Abouo
1419711	Penaeus monodon circovirus VN11
67962	Carrot red leaf luteovirus associated RNA
1352235	Castor canadensis papillomavirus 1
1399915	Pectobacterium phage PM1
1923562	Wenzhou crab virus 5
317858	Cyprinid herpesvirus 1
317878	Cyprinid herpesvirus 2
180230	Cyprinid herpesvirus 3
87097	Yam mild mosaic virus
1527519	Escherichia phage Av-05
42764	Oliveros mammarenavirus
1642929	Lambdina fiscellaria nucleopolyhedrovirus
698486	Escherichia phage K1-dep(4)
1923274	Hubei tombus-like virus 27
1923671	Wenzhou tombus-like virus 18
647294	Sweet potato badnavirus B
1922721	Beihai tombus-like virus 18
11003	Infectious pancreatic necrosis virus
90963	Guinea pig Chlamydia phage
10449	Lymantria dispar multiple nucleopolyhedrovirus
1159908	Wigeon coronavirus HKU20
332054	Trichoplusia ni single nucleopolyhedrovirus
1863010	Shigella phage SHSML-45
1815509	Bacillus phage AR9
1674930	Staphylococcus phage vB_SauS_phi2
104388	Anatid alphaherpesvirus 1
1328030	Cellulophaga phage phi13:2
1235654	Propionibacterium phage PHL112N00
240426	Squirrelpox virus
244589	Sulfolobus spindle-shaped virus 1
40052	Changuinola virus
1922644	Beihai picorna-like virus 99
1608533	Camponotus yamaokai virus
31503	Aumaivirus
1080798	Soybean yellow common mosaic virus
1922637	Beihai picorna-like virus 90
1922638	Beihai picorna-like virus 91
1922639	Beihai picorna-like virus 93
1923162	Hubei picorna-like virus 78
1923163	Hubei picorna-like virus 79
198110	Pseudomonas phage 201phi2-1
1923154	Hubei picorna-like virus 70
1923155	Hubei picorna-like virus 71
1923156	Hubei picorna-like virus 72
1297646	Corchorus yellow vein mosaic betasatellite
1141519	Escherichia phage phiKT
1923159	Hubei picorna-like virus 75
1923160	Hubei picorna-like virus 76
1923161	Hubei picorna-like virus 77
926589	Escherichia phage PhaxI
10509	Mastadenovirus
1915203	Common bean severe mosaic virus
1229787	Propionibacterium phage P104A
10843	Microvirus
1675865	Perigonia lusca single nucleopolyhedrovirus
1679933	Rattus norvegicus polyomavirus 1
10852	Gokushovirinae
50713	Cocal virus
1281454	Rodent hepacivirus
1276181	Chaerephon polyomavirus 1
1131622	Porcine bocavirus 5/JS677
1923340	Hubei virga-like virus 7
64286	Usutu virus
2016427	Vanilla virus X
1698369	Lactococcus phage GE1
1873455	Atypical porcine pestivirus 1
1527522	unclassified Virgaviridae
1679445	Bruges virus
305674	unclassified Cervidpoxvirus
73474	Gyrovirus
1923342	Hubei virga-like virus 9
99930	Blackcurrant reversion virus satellite RNA
1327971	Cellulophaga phage phi19:3
1105171	Bacteroides phage B124-14
263793	Horsegram yellow mosaic virus
907191	Raspberry latent virus
35254	Cryptophlebia leucotreta granulovirus
1582094	Cosavirus JMY-2014
759701	Bettongia penicillata papillomavirus 1
1591072	Listeria phage vB_LmoS_188
1922578	Beihai picorna-like virus 35
666147	Euphorbia yellow mosaic virus associated DNA 1
1229792	Propionibacterium phage P1.1
12158	Kennedya yellow mosaic virus
64307	Gadgets Gully virus
666635	Vernonia yellow vein betasatellite
1938656	Jingmen tombus-like virus 2
1430444	Escherichia phage vB_EcoM_JS09
1885927	Sparus aurata polyomavirus 1
10690	Hp1virus
219174	Eggplant latent viroid
1513528	Sweet potato mosaic virus
905054	Tobacco leaf curl Pusa virus
11046	Arteriviridae
352924	unclassified Nepovirus
1844927	Lonestar tick chuvirus 1
1118369	Wobbly possum disease virus
727962	Bat adeno-associated virus YNM
1922923	Hubei macula-like virus 2
1923667	Wenzhou tombus-like virus 14
573977	Primate bocaparvovirus 2
685892	Pseudomonas phage PaP1
270673	Pseudomonas phage PaP2
188350	Pseudomonas phage PaP3
12131	Rhinovirus B14
12643	Ectromelia virus
1647411	Salmonella phage NR01
10755	Bacillus virus phi29
1127514	Aeromonas phage vB_AsaM-56
945962	Mosquito densovirus BR/07
328671	Banana streak OL virus
1312929	Robigovirus
1923555	Wenzhou bivalvia virus 3
