#tax_id	genomic_nucleotide_accession.version
1051616	NW_021167359.1
1051616	NW_021167360.1
1051616	NW_021167361.1
1051616	NW_021167362.1
1051616	NW_021167363.1
1051616	NW_021167364.1
1051616	NW_021167239.1
1051616	NW_021167365.1
1051616	NW_021167366.1
1051616	NW_021167367.1
1051616	NW_021167368.1
1051616	NW_021167369.1
1051616	NW_021167370.1
1051616	NW_021167371.1
1051616	NW_021167372.1
1051616	NW_021167373.1
1051616	NW_021167374.1
1051616	NW_021167240.1
1051616	NW_021167375.1
1051616	NW_021167376.1
1051616	NW_021167377.1
1051616	NW_021167378.1
1051616	NW_021167379.1
1051616	NW_021167380.1
1051616	NW_021167381.1
1051616	NW_021167382.1
1051616	NW_021167383.1
1051616	NW_021167384.1
1051616	NW_021167241.1
1051616	NW_021167385.1
1051616	NW_021167386.1
1051616	NW_021167387.1
1051616	NW_021167388.1
1051616	NW_021167389.1
1051616	NW_021167390.1
1051616	NW_021167391.1
1051616	NW_021167392.1
1051616	NW_021167393.1
1051616	NW_021167394.1
1051616	NW_021167242.1
1051616	NW_021167395.1
1051616	NW_021167396.1
1051616	NW_021167397.1
1051616	NW_021167398.1
1051616	NW_021167399.1
1051616	NW_021167400.1
1051616	NW_021167401.1
1051616	NW_021167402.1
1051616	NW_021167403.1
1051616	NW_021167404.1
1051616	NW_021167243.1
1051616	NW_021167405.1
1051616	NW_021167406.1
1051616	NW_021167407.1
1051616	NW_021167408.1
1051616	NW_021167409.1
1051616	NW_021167410.1
1051616	NW_021167411.1
1051616	NW_021167412.1
1051616	NW_021167413.1
1051616	NW_021167414.1
1051616	NW_021167244.1
1051616	NW_021167415.1
1051616	NW_021167416.1
1051616	NW_021167417.1
1051616	NW_021167418.1
1051616	NW_021167419.1
1051616	NW_021167420.1
1051616	NW_021167421.1
1051616	NW_021167422.1
1051616	NW_021167423.1
1051616	NW_021167424.1
1051616	NW_021167227.1
1051616	NW_021167245.1
1051616	NW_021167425.1
1051616	NW_021167426.1
1051616	NW_021167427.1
1051616	NW_021167428.1
1051616	NW_021167429.1
1051616	NW_021167430.1
1051616	NW_021167431.1
1051616	NW_021167432.1
1051616	NW_021167433.1
1051616	NW_021167434.1
1051616	NW_021167246.1
1051616	NW_021167435.1
1051616	NW_021167436.1
1051616	NW_021167437.1
1051616	NW_021167438.1
1051616	NW_021167439.1
1051616	NW_021167440.1
1051616	NW_021167441.1
1051616	NW_021167442.1
1051616	NW_021167443.1
1051616	NW_021167444.1
1051616	NW_021167247.1
1051616	NW_021167445.1
1051616	NW_021167446.1
1051616	NW_021167447.1
1051616	NW_021167448.1
1051616	NW_021167449.1
1051616	NW_021167450.1
1051616	NW_021167451.1
1051616	NW_021167452.1
1051616	NW_021167453.1
1051616	NW_021167454.1
1051616	NW_021167248.1
1051616	NW_021167455.1
1051616	NW_021167456.1
1051616	NW_021167457.1
1051616	NW_021167458.1
1051616	NW_021167459.1
1051616	NW_021167460.1
1051616	NW_021167461.1
1051616	NW_021167462.1
1051616	NW_021167463.1
1051616	NW_021167464.1
1051616	NW_021167249.1
1051616	NW_021167465.1
1051616	NW_021167466.1
1051616	NW_021167467.1
1051616	NW_021167468.1
1051616	NW_021167469.1
1051616	NW_021167470.1
1051616	NW_021167471.1
1051616	NW_021167472.1
1051616	NW_021167473.1
1051616	NW_021167474.1
1051616	NW_021167250.1
1051616	NW_021167475.1
1051616	NW_021167476.1
1051616	NW_021167477.1
1051616	NW_021167478.1
1051616	NW_021167479.1
1051616	NW_021167480.1
1051616	NW_021167481.1
1051616	NW_021167483.1
1051616	NW_021167484.1
1051616	NW_021167251.1
1051616	NW_021167485.1
1051616	NW_021167486.1
1051616	NW_021167487.1
1051616	NW_021167489.1
1051616	NW_021167490.1
1051616	NW_021167492.1
1051616	NW_021167493.1
1051616	NW_021167494.1
1051616	NW_021167252.1
1051616	NW_021167495.1
1051616	NW_021167496.1
1051616	NW_021167497.1
1051616	NW_021167499.1
1051616	NW_021167500.1
1051616	NW_021167501.1
1051616	NW_021167502.1
1051616	NW_021167504.1
1051616	NW_021167253.1
1051616	NW_021167505.1
1051616	NW_021167506.1
1051616	NW_021167510.1
1051616	NW_021167511.1
1051616	NW_021167513.1
1051616	NW_021167514.1
1051616	NW_021167254.1
1051616	NW_021167518.1
1051616	NW_021167522.1
1051616	NW_021167524.1
1051616	NW_021167228.1
1051616	NW_021167255.1
1051616	NW_021167525.1
1051616	NW_021167526.1
1051616	NW_021167529.1
1051616	NW_021167256.1
1051616	NW_021167535.1
1051616	NW_021167540.1
1051616	NW_021167541.1
1051616	NW_021167544.1
1051616	NW_021167257.1
1051616	NW_021167545.1
1051616	NW_021167546.1
1051616	NW_021167551.1
1051616	NW_021167554.1
1051616	NW_021167258.1
1051616	NW_021167556.1
1051616	NW_021167559.1
1051616	NW_021167561.1
1051616	NW_021167562.1
1051616	NW_021167564.1
1051616	NW_021167259.1
1051616	NW_021167566.1
1051616	NW_021167260.1
1051616	NW_021167261.1
1051616	NW_021167586.1
1051616	NW_021167590.1
1051616	NW_021167262.1
1051616	NW_021167263.1
1051616	NW_021167605.1
1051616	NW_021167264.1
1051616	NW_021167615.1
1051616	NW_021167624.1
1051616	NW_021167229.1
1051616	NW_021167265.1
1051616	NW_021167633.1
1051616	NW_021167266.1
1051616	NW_021167644.1
1051616	NW_021167267.1
1051616	NW_021167268.1
1051616	NW_021167269.1
1051616	NW_021167671.1
1051616	NW_021167672.1
1051616	NW_021167270.1
1051616	NW_021167681.1
1051616	NW_021167271.1
1051616	NW_021167686.1
1051616	NW_021167272.1
1051616	NW_021167273.1
1051616	NW_021167274.1
1051616	NW_021167230.1
1051616	NW_021167275.1
1051616	NW_021167276.1
1051616	NW_021167741.1
1051616	NW_021167277.1
1051616	NW_021167278.1
1051616	NW_021167279.1
1051616	NW_021167280.1
1051616	NW_021167281.1
1051616	NW_021167282.1
1051616	NW_021167798.1
1051616	NW_021167283.1
1051616	NW_021167814.1
1051616	NW_021167284.1
1051616	NW_021167231.1
1051616	NW_021167285.1
1051616	NW_021167286.1
1051616	NW_021167287.1
1051616	NW_021167846.1
1051616	NW_021167288.1
1051616	NW_021167289.1
1051616	NW_021167290.1
1051616	NW_021167291.1
1051616	NW_021167292.1
1051616	NW_021167293.1
1051616	NW_021167294.1
1051616	NW_021167232.1
1051616	NW_021167295.1
1051616	NW_021167296.1
1051616	NW_021167297.1
1051616	NW_021167298.1
1051616	NW_021167299.1
1051616	NW_021167300.1
1051616	NW_021167301.1
1051616	NW_021167302.1
1051616	NW_021167303.1
1051616	NW_021167304.1
1051616	NW_021167233.1
1051616	NW_021167305.1
1051616	NW_021167306.1
1051616	NW_021167307.1
1051616	NW_021167308.1
1051616	NW_021167309.1
1051616	NW_021167310.1
1051616	NW_021167311.1
1051616	NW_021167312.1
1051616	NW_021167313.1
1051616	NW_021167314.1
1051616	NW_021167234.1
1051616	NW_021167315.1
1051616	NW_021167316.1
1051616	NW_021167317.1
1051616	NW_021167318.1
1051616	NW_021167319.1
1051616	NW_021167320.1
1051616	NW_021167321.1
1051616	NW_021167322.1
1051616	NW_021167323.1
1051616	NW_021167324.1
1069201	NC_040166.1
1076256	NC_042231.1
1077358	NC_040008.1
1080233	NW_022986945.1
1080233	NW_022986946.1
1080233	NW_022986947.1
1080233	NW_022986948.1
1080233	NW_022986949.1
1080233	NW_022986950.1
1080233	NW_022986951.1
1080233	NW_022986952.1
1080233	NW_022986953.1
1080233	NW_022986954.1
1080233	NW_022986955.1
1080233	NW_022986956.1
1080233	NW_022986957.1
1080233	NW_022986958.1
1080233	NW_022986959.1
1080233	NW_022986960.1
1080233	NW_022986961.1
1080233	NW_022986962.1
1080233	NW_022986963.1
1080233	NW_022986964.1
1080233	NW_022986965.1
1080233	NW_022986966.1
1080233	NW_022986967.1
1080233	NW_022986968.1
1080233	NW_022986969.1
1080233	NW_022986970.1
1080233	NW_022986971.1
1080233	NW_022986972.1
1080233	NW_022986973.1
1080233	NW_022986974.1
1080233	NW_022986975.1
1080233	NW_022986976.1
1080233	NW_022986977.1
1080233	NW_022986978.1
1080233	NW_022986979.1
1080233	NW_022986980.1
1080233	NW_022986981.1
1080233	NW_022986982.1
1080233	NW_022986983.1
1080233	NW_022986984.1
1080233	NW_022986985.1
1080233	NW_022986986.1
1080233	NW_022986987.1
1080233	NW_022986988.1
1080233	NW_022986989.1
1080233	NW_022986990.1
1080233	NW_022986991.1
1080233	NW_022986992.1
1080233	NW_022986993.1
1080233	NW_022986994.1
1080233	NW_022986995.1
1080233	NW_022986996.1
1080233	NW_022986997.1
1080233	NW_022986998.1
1080233	NW_022986999.1
1080233	NW_022987000.1
1080233	NW_022987001.1
1080233	NW_022987002.1
1080233	NW_022987003.1
1080233	NW_022987004.1
1080233	NW_022987005.1
1080233	NW_022987006.1
1080233	NW_022987007.1
1080233	NW_022987008.1
1080233	NW_022987009.1
1080233	NW_022987010.1
1080233	NW_022987011.1
1080233	NW_022987012.1
1080233	NW_022987013.1
1080233	NW_022987014.1
1080233	NW_022987015.1
1080233	NW_022987016.1
1080233	NW_022987017.1
1080233	NW_022987018.1
1080233	NW_022987019.1
1080233	NW_022987020.1
1080233	NW_022987021.1
1080233	NW_022987022.1
1080233	NW_022987023.1
1080233	NW_022987024.1
1080233	NW_022987025.1
1080233	NW_022987026.1
1080233	NW_022987027.1
1080233	NW_022987028.1
1080233	NW_022987029.1
1080233	NW_022987031.1
1080233	NW_022987032.1
1080233	NW_022987035.1
1080233	NW_022987036.1
1080233	NW_022987037.1
1080233	NW_022987039.1
1080233	NW_022987040.1
1080233	NW_022987043.1
1080233	NW_022987044.1
1080233	NW_022987045.1
1080233	NW_022987046.1
1080233	NW_022987049.1
1080233	NW_022987051.1
1080233	NW_022987054.1
1080233	NW_022987055.1
1080233	NW_022987062.1
1080233	NW_022987063.1
1080233	NW_022987072.1
1080233	NW_022987073.1
1080233	NW_022987082.1
1080233	NW_022987092.1
1080233	NW_022987094.1
1080233	NW_022987098.1
1080233	NW_022987099.1
1080233	NW_022987105.1
1080233	NW_022987106.1
1080233	NW_022987117.1
1080233	NW_022987119.1
1080233	NW_022987121.1
1080233	NW_022987129.1
1080233	NW_022987141.1
1080233	NW_022987161.1
1080233	NW_022987188.1
1080233	NW_022987201.1
1080233	NW_022987195.1
1080233	NW_022987070.1
1080233	NW_022987038.1
1080233	NW_022987042.1
1080233	NW_022987056.1
1080233	NW_022987109.1
1080233	NW_022987211.1
1080233	NW_022987168.1
1080233	NW_022987034.1
1080233	NW_022987041.1
1080233	NW_022987047.1
1080233	NW_022987048.1
1080233	NW_022987058.1
1080233	NW_022987059.1
1080233	NW_022987060.1
1080233	NW_022987061.1
1080233	NW_022987066.1
1080233	NW_022987068.1
1080233	NW_022987071.1
1080233	NW_022987085.1
1080233	NW_022987145.1
1080233	NW_022987050.1
1080233	NW_022987052.1
1080233	NW_022987065.1
1080233	NW_022987084.1
1080233	NW_022987157.1
1080233	NW_022987163.1
1080233	NW_022987192.1
1080233	NW_022987193.1
1080233	NW_022987053.1
1089451	NW_022158687.1
1089451	NW_022158688.1
1089451	NW_022158689.1
1089451	NW_022158690.1
1089451	NW_022158691.1
1089451	NW_022158692.1
1089451	NW_022158693.1
1089451	NW_022158694.1
1089451	NW_022158695.1
1089451	NW_022158696.1
1089451	NW_022158697.1
1089451	NW_022158698.1
1089451	NW_022158699.1
1089451	NW_022158700.1
1089451	NW_022158701.1
1089451	NW_022158702.1
1089451	NW_022158703.1
1089451	NW_022158777.1
1089451	NW_022158704.1
1089451	NW_022158705.1
1089451	NW_022158706.1
1089451	NW_022158707.1
1089451	NW_022158708.1
1089451	NW_022158709.1
1089451	NW_022158778.1
1089451	NW_022158710.1
1089451	NW_022158711.1
1089451	NW_022158712.1
1089451	NW_022158713.1
1089451	NW_022158714.1
1089451	NW_022158715.1
1089451	NW_022158716.1
1089451	NW_022158779.1
1089451	NW_022158717.1
1089451	NW_022158718.1
1089451	NW_022158719.1
1089451	NW_022158720.1
1089451	NW_022158721.1
1089451	NW_022158780.1
1089451	NW_022158722.1
1089451	NW_022158723.1
1089451	NW_022158781.1
1089451	NW_022158724.1
1089451	NW_022158725.1
1089451	NW_022158782.1
1089451	NW_022158726.1
1089451	NW_022158727.1
1089451	NW_022158728.1
1089451	NW_022158729.1
1089451	NW_022158730.1
1089451	NW_022158731.1
1089451	NW_022158732.1
1089451	NW_022158733.1
1089451	NW_022158734.1
1089451	NW_022158735.1
1089451	NW_022158736.1
1089451	NW_022158783.1
1089451	NW_022158784.1
1089451	NW_022158785.1
1089451	NW_022158737.1
1089451	NW_022158738.1
1089451	NW_022158739.1
1089451	NW_022158786.1
1089451	NW_022158787.1
1089451	NW_022158788.1
1089451	NW_022158740.1
1089451	NW_022158789.1
1089451	NW_022158790.1
1089451	NW_022158791.1
1089451	NW_022158741.1
1089451	NW_022158742.1
1089451	NW_022158743.1
1089451	NW_022158792.1
1089451	NW_022158793.1
1089451	NW_022158744.1
1089451	NW_022158745.1
1089451	NW_022158746.1
1089451	NW_022158794.1
1089451	NW_022158795.1
1089451	NW_022158796.1
1089451	NW_022158747.1
1089451	NW_022158797.1
1089451	NW_022158798.1
1089451	NW_022158748.1
1089451	NW_022158749.1
1089451	NW_022158750.1
1089451	NW_022158751.1
1089451	NW_022158752.1
1089451	NW_022158753.1
1089451	NW_022158754.1
1089451	NW_022158755.1
1089451	NW_022158756.1
1089451	NW_022158799.1
1089451	NW_022158757.1
1089451	NW_022158800.1
1089451	NW_022158758.1
1089451	NW_022158801.1
1089451	NW_022158759.1
1089451	NW_022158760.1
1089451	NW_022158761.1
1089451	NW_022158762.1
1089451	NW_022158802.1
1089451	NW_022158803.1
1089451	NW_022158763.1
1089451	NW_022158804.1
1089451	NW_022158765.1
1089451	NW_022158806.1
1089451	NW_022158766.1
1089451	NW_022158767.1
1089451	NW_022158807.1
1089451	NW_022158809.1
1089451	NW_022158769.1
1089451	NW_022158770.1
1089451	NW_022158811.1
1089451	NW_022158812.1
1089451	NW_022158813.1
1089451	NW_022158814.1
1089451	NW_022158815.1
1089451	NW_022158816.1
1089451	NW_022158817.1
1089451	NW_022158771.1
1089451	NW_022158818.1
1089451	NW_022158819.1
1089451	NW_022158820.1
1089451	NW_022158821.1
1089451	NW_022158823.1
1089451	NW_022158824.1
1089451	NW_022158825.1
1089451	NW_022158826.1
1089451	NW_022158827.1
1089451	NW_022158828.1
1089451	NW_022158829.1
1089451	NW_022158831.1
1089451	NW_022158832.1
1089451	NW_022158773.1
1089451	NW_022158774.1
1089451	NW_022158833.1
1089451	NW_022158835.1
1089451	NW_022158836.1
1089451	NW_022158838.1
1089451	NW_022158839.1
1089451	NW_022158840.1
1089451	NW_022158841.1
1089451	NW_022158842.1
1089451	NW_022158843.1
1089451	NW_022158844.1
1089451	NW_022158845.1
1089451	NW_022158846.1
1089451	NW_022158848.1
1089451	NW_022158850.1
1089451	NW_022158851.1
1089451	NW_022158855.1
1089451	NW_022158856.1
1089451	NW_022158857.1
1089451	NW_022158859.1
1089451	NW_022158860.1
1089451	NW_022158861.1
1089451	NW_022158862.1
1089451	NW_022158865.1
1089451	NW_022158867.1
1089451	NW_022158868.1
1089451	NW_022158869.1
1089451	NW_022158871.1
1089451	NW_022158874.1
1089451	NW_022158875.1
1089451	NW_022158876.1
1089451	NW_022158877.1
1089451	NW_022158878.1
1089451	NW_022158879.1
1089451	NW_022158880.1
1089451	NW_022158881.1
1089451	NW_022158882.1
1089451	NW_022158883.1
1089451	NW_022158884.1
1089451	NW_022158885.1
1089451	NW_022158886.1
1089451	NW_022158887.1
1089451	NW_022158888.1
1089451	NW_022158892.1
1089451	NW_022158893.1
1089451	NW_022158895.1
1089451	NW_022158896.1
1089451	NW_022158898.1
1089451	NW_022158901.1
1089451	NW_022158902.1
1089451	NW_022158903.1
1089451	NW_022158904.1
1089451	NW_022158905.1
1089451	NW_022158906.1
1089451	NW_022158907.1
1089451	NW_022158909.1
1089451	NW_022158910.1
1089451	NW_022158911.1
1089451	NW_022158912.1
1089451	NW_022158913.1
1089451	NW_022158914.1
1089451	NW_022158916.1
1089451	NW_022158917.1
1089451	NW_022158918.1
1089451	NW_022158919.1
1089451	NW_022158922.1
1089451	NW_022158923.1
1089451	NW_022158924.1
1089451	NW_022158925.1
1089451	NW_022158926.1
1089451	NW_022158927.1
1089451	NW_022158928.1
1089451	NW_022158929.1
1089451	NW_022158930.1
1089451	NW_022158931.1
1089451	NW_022158934.1
1089451	NW_022158935.1
1089451	NW_022158937.1
1089451	NW_022158938.1
1089451	NW_022158940.1
1089451	NW_022158943.1
1089451	NW_022158944.1
1089451	NW_022158946.1
1089451	NW_022158949.1
1089451	NW_022158951.1
1089451	NW_022158953.1
1089451	NW_022158954.1
1089451	NW_022158955.1
1089451	NW_022158956.1
1089451	NW_022158957.1
1089451	NW_022158958.1
1089451	NW_022158959.1
1089451	NW_022158960.1
1089451	NW_022158961.1
1089451	NW_022158962.1
1089451	NW_022158963.1
1089451	NW_022158966.1
1089451	NW_022158967.1
1089451	NW_022158968.1
1089451	NW_022158969.1
1089451	NW_022158971.1
1089451	NW_022158972.1
1089451	NW_022158974.1
1089451	NW_022158975.1
1089451	NW_022158976.1
1089451	NW_022158977.1
1089451	NW_022158978.1
1089451	NW_022158979.1
1089451	NW_022158980.1
1089451	NW_022158981.1
1089451	NW_022158982.1
1089451	NW_022158983.1
1089451	NW_022158985.1
1089451	NW_022158986.1
1089451	NW_022158987.1
1089451	NW_022158988.1
1089451	NW_022158989.1
1089451	NW_022158990.1
1089451	NW_022158991.1
1089451	NW_022158992.1
1089451	NW_022158994.1
1089451	NW_022158996.1
1089451	NW_022158997.1
1089451	NW_022158998.1
1089451	NW_022158999.1
1089451	NW_022159000.1
1089451	NW_022159001.1
1089451	NW_022159002.1
1089451	NW_022159005.1
1089451	NW_022159006.1
1089451	NW_022159007.1
1089451	NW_022159008.1
1089451	NW_022159009.1
1089451	NW_022159010.1
1089451	NW_022159012.1
1089451	NW_022159013.1
1089451	NW_022159014.1
1089451	NW_022159017.1
1089451	NW_022159019.1
1089451	NW_022159021.1
1089451	NW_022159022.1
1089451	NW_022159025.1
1089451	NW_022159026.1
1089451	NW_022159027.1
1089451	NW_022159028.1
1089451	NW_022159029.1
1089451	NW_022159031.1
1089451	NW_022159032.1
1089451	NW_022159033.1
1089451	NW_022159034.1
1089451	NW_022159036.1
1089451	NW_022159039.1
1089451	NW_022159040.1
1089451	NW_022159041.1
1089451	NW_022159044.1
1089451	NW_022159046.1
1089451	NW_022159047.1
1089451	NW_022159053.1
1089451	NW_022159055.1
1089451	NW_022159057.1
1089451	NW_022159060.1
1089451	NW_022159061.1
1089451	NW_022159063.1
1089451	NW_022159064.1
1089451	NW_022159065.1
1089451	NW_022159066.1
1089451	NW_022159067.1
1089451	NW_022159068.1
1089451	NW_022159071.1
1089451	NW_022159074.1
1089451	NW_022159075.1
1089451	NW_022159077.1
1089451	NW_022159078.1
1089451	NW_022159080.1
1089451	NW_022159081.1
1089451	NW_022159082.1
1089451	NW_022159083.1
1089451	NW_022159088.1
1089451	NW_022159089.1
1089451	NW_022159092.1
1089451	NW_022159094.1
1089451	NW_022159095.1
1089451	NW_022159096.1
1089451	NW_022159098.1
1089451	NW_022159101.1
1089451	NW_022159102.1
1089818	NC_034786.1
1093900	NW_022156756.1
1093900	NW_022156757.1
1093900	NW_022156758.1
1093900	NW_022156759.1
1093900	NW_022156760.1
1093900	NW_022156761.1
1093900	NW_022156762.1
1093900	NW_022156763.1
1093900	NW_022156764.1
1093900	NW_022156765.1
1093900	NW_022156766.1
1093900	NW_022156767.1
1093900	NW_022156768.1
1093900	NW_022156769.1
1093900	NW_022156770.1
1093900	NW_022156771.1
1093900	NW_022156772.1
1093900	NW_022156773.1
1093900	NW_022156774.1
1093900	NW_022156775.1
1093900	NW_022156776.1
1093900	NW_022156777.1
1093900	NW_022156778.1
1093900	NW_022156779.1
1093900	NW_022156780.1
1093900	NW_022156781.1
1093900	NW_022156782.1
1093900	NW_022156783.1
1093900	NW_022156784.1
1093900	NW_022156785.1
1093900	NW_022156786.1
1093900	NW_022156787.1
1093900	NW_022156788.1
1093900	NW_022156789.1
1093900	NW_022156790.1
1093900	NW_022156791.1
1093900	NW_022156792.1
1093900	NW_022156793.1
1093900	NW_022156794.1
1093900	NW_022156795.1
1093900	NW_022156796.1
1093900	NW_022156797.1
1093900	NW_022156798.1
1093900	NW_022156799.1
1093900	NW_022156800.1
1093900	NW_022156801.1
1093900	NW_022156802.1
1093900	NW_022156803.1
1093900	NW_022156804.1
1093900	NW_022156805.1
1093900	NW_022156806.1
1093900	NW_022156807.1
1093900	NW_022156808.1
1093900	NW_022156809.1
1093900	NW_022156810.1
1093900	NW_022156811.1
1093900	NW_022156812.1
1093900	NW_022156813.1
1093900	NW_022156814.1
1093900	NW_022156815.1
1093900	NW_022156816.1
1093900	NW_022156817.1
1093900	NW_022156818.1
1093900	NW_022156819.1
1093900	NW_022156820.1
1093900	NW_022156821.1
1093900	NW_022156822.1
1093900	NW_022156823.1
1093900	NW_022156824.1
1093900	NW_022156825.1
1093900	NW_022156826.1
1093900	NW_022156827.1
1093900	NW_022156828.1
1093900	NW_022156829.1
1093900	NW_022156830.1
1093900	NW_022156831.1
1093900	NW_022156832.1
1093900	NW_022156833.1
1093900	NW_022156834.1
1093900	NW_022156835.1
1093900	NW_022156836.1
1093900	NW_022156837.1
1093900	NW_022156838.1
1093900	NW_022156839.1
1093900	NW_022156840.1
1093900	NW_022156841.1
1093900	NW_022156842.1
1093900	NW_022156843.1
1093900	NW_022156844.1
1093900	NW_022156845.1
1093900	NW_022156846.1
1093900	NW_022156847.1
1093900	NW_022156848.1
1093900	NW_022156849.1
1093900	NW_022156850.1
1093900	NW_022156851.1
1093900	NW_022156852.1
1093900	NW_022156853.1
1093900	NW_022156854.1
1093900	NW_022156855.1
1093900	NW_022156856.1
1093900	NW_022156857.1
1093900	NW_022156858.1
1093900	NW_022156859.1
1093900	NW_022156860.1
1093900	NW_022156861.1
1093900	NW_022156862.1
1093900	NW_022156863.1
1093900	NW_022156864.1
1093900	NW_022156865.1
1093900	NW_022156866.1
1093900	NW_022156867.1
1093900	NW_022156868.1
1093900	NW_022156869.1
1093900	NW_022156870.1
1093900	NW_022156871.1
1093900	NW_022156872.1
1093900	NW_022156873.1
1093900	NW_022156874.1
1093900	NW_022156875.1
1093900	NW_022156876.1
1093900	NW_022156877.1
1093900	NW_022156878.1
1093900	NW_022156879.1
1093900	NW_022156880.1
1093900	NW_022156881.1
1093900	NW_022156882.1
1093900	NW_022156883.1
1093900	NW_022156884.1
1093900	NW_022156885.1
1093900	NW_022156886.1
1093900	NW_022156887.1
1093900	NW_022156888.1
1093900	NW_022156889.1
1093900	NW_022156890.1
1093900	NW_022156891.1
1093900	NW_022156892.1
1093900	NW_022156893.1
1093900	NW_022156894.1
1093900	NW_022156895.1
1093900	NW_022156896.1
1093900	NW_022156897.1
1093900	NW_022156898.1
1093900	NW_022156899.1
1093900	NW_022156900.1
1093900	NW_022156901.1
1093900	NW_022156902.1
1093900	NW_022156903.1
1093900	NW_022156904.1
1093900	NW_022156905.1
1093900	NW_022156906.1
1093900	NW_022156907.1
1093900	NW_022156908.1
1093900	NW_022156909.1
1093900	NW_022156910.1
1093900	NW_022156911.1
1093900	NW_022156912.1
1093900	NW_022156913.1
1093900	NW_022156914.1
1093900	NW_022156915.1
1093900	NW_022156916.1
1093900	NW_022156918.1
1093900	NW_022156919.1
1093900	NW_022156920.1
1093900	NW_022156921.1
1093900	NW_022156922.1
1093900	NW_022156923.1
1093900	NW_022156925.1
1093900	NW_022156927.1
1093900	NW_022156929.1
1093900	NW_022156933.1
1093900	NW_022156934.1
1093900	NW_022156937.1
1093900	NW_022156939.1
1093900	NW_022156941.1
1093900	NW_022156946.1
1093900	NW_022156955.1
1093900	NW_022156961.1
1093900	NW_022156968.1
1093900	NW_022156970.1
1093900	NW_022156993.1
1093900	NW_022156997.1
1093900	NW_022156999.1
1093900	NW_022157004.1
1093900	NW_022157006.1
1093900	NW_022157007.1
1093900	NW_022157010.1
1093900	NW_022157012.1
1093900	NW_022157013.1
1093900	NW_022157014.1
1093900	NW_022157021.1
1093900	NW_022157022.1
1093900	NW_022157023.1
1093900	NW_022157024.1
1093900	NW_022157031.1
1093900	NW_022157040.1
1093900	NW_022157041.1
1093900	NW_022157043.1
1093900	NW_022157045.1
1093900	NW_022157060.1
1094350	NW_023336187.1
1094350	NW_023336188.1
1094350	NW_023336197.1
1094350	NW_023336198.1
1094350	NW_023336199.1
1094350	NW_023336200.1
1094350	NW_023336201.1
1094350	NW_023336202.1
1094350	NW_023336203.1
1094350	NW_023336204.1
1094350	NW_023336205.1
1094350	NW_023336206.1
1094350	NW_023336189.1
1094350	NW_023336207.1
1094350	NW_023336208.1
1094350	NW_023336209.1
1094350	NW_023336210.1
1094350	NW_023336211.1
1094350	NW_023336212.1
1094350	NW_023336213.1
1094350	NW_023336214.1
1094350	NW_023336216.1
1094350	NW_023336190.1
1094350	NW_023336218.1
1094350	NW_023336219.1
1094350	NW_023336222.1
1094350	NW_023336223.1
1094350	NW_023336224.1
1094350	NW_023336225.1
1094350	NW_023336191.1
1094350	NW_023336227.1
1094350	NW_023336228.1
1094350	NW_023336231.1
1094350	NW_023336233.1
1094350	NW_023336234.1
1094350	NW_023336235.1
1094350	NW_023336192.1
1094350	NW_023336236.1
1094350	NW_023336238.1
1094350	NW_023336239.1
1094350	NW_023336193.1
1094350	NW_023336194.1
1094350	NW_023336195.1
1094350	NW_023336196.1
1095183	NC_024095.1
1095194	NW_024065901.1
1095194	NW_024065902.1
1095194	NW_024065903.1
1095194	NW_024065904.1
1095194	NW_024065905.1
1095194	NW_024065906.1
1095194	NW_024065907.1
1095194	NW_024065908.1
1095194	NW_024065909.1
1095194	NW_024065910.1
1095194	NW_024065911.1
1095194	NW_024065912.1
1095194	NW_024065913.1
1095194	NW_024065914.1
1095194	NW_024065915.1
1095194	NW_024065916.1
1095194	NW_024065917.1
1095194	NW_024065918.1
1095194	NW_024065919.1
1095194	NW_024065920.1
1095194	NW_024065921.1
1095194	NW_024065922.1
1095194	NW_024065923.1
1095194	NW_024065924.1
1095194	NW_024065925.1
1095194	NW_024065926.1
1095194	NW_024065927.1
1095194	NW_024065928.1
1095194	NW_024065929.1
1095194	NW_024065930.1
1095194	NW_024065931.1
1095194	NW_024065932.1
1095194	NW_024065933.1
1095194	NW_024065934.1
1095194	NW_024065935.1
1095194	NW_024065936.1
1095194	NW_024065937.1
1095194	NW_024065938.1
1095194	NW_024065939.1
1095194	NW_024065940.1
1095194	NW_024065941.1
1095194	NW_024065942.1
1095194	NW_024065943.1
1095194	NW_024065944.1
1095194	NW_024065945.1
1095194	NW_024065946.1
1095194	NW_024065947.1
1095194	NW_024065948.1
1095194	NW_024065949.1
1095194	NW_024065950.1
1095194	NW_024065951.1
1095194	NW_024065952.1
1095194	NW_024065953.1
1095194	NW_024065954.1
1095194	NW_024065955.1
1095194	NW_024065956.1
1095194	NW_024065957.1
1095194	NW_024065958.1
1095194	NW_024065959.1
1095194	NW_024065960.1
1095194	NW_024065961.1
1095194	NW_024065962.1
1095194	NW_024065963.1
1095194	NW_024065964.1
1095194	NW_024065965.1
1095194	NW_024065966.1
1095194	NW_024065967.1
1095194	NW_024065968.1
1095194	NW_024065969.1
1095194	NW_024065970.1
1095194	NW_024065971.1
1095194	NW_024065972.1
1095194	NW_024065973.1
1095194	NW_024065974.1
1095194	NW_024065975.1
1095194	NW_024065976.1
1095194	NW_024065977.1
1095194	NW_024065978.1
1095194	NW_024065979.1
1095194	NW_024065980.1
